index,text,label
189,"रात दी रानी
राती दी बुक्कली च सुत्ती दी कञका दी अक्ख खुल्ली
कच्छ-कोल अश्कें कुतै अतरै दी शीशी डुल्ली ।
कञका ने माऊ गी पुच्छेआ—-
मां ,एह् केह् झुल्लेआ जे रात उट्ठी मैह्की ।
मां बोल्ली , बड़ी सरगोशी नै भेतली गल्ल खोह्ल्ली
रात रोज मैह्कदी ऐ ,मेरिये धिये,तदूं थमां जदूं
राती दी रानी ते रजनीगंधा ने मठोंदी खश्बो गी डक्की रक्खना चाहेआ
उसी छपैलने खातर सोह्ल,
कुंगली  कलियें ओठ ले मीटी, साह् लेआ हा घोटी ।
पर दिन घरोंदे तगर दम लगा घटोन ,जिंद लगी छरोन ,
तां लज्ज गेई ही भुल्ली , मूंह् गेआ खुऱल्ली,
ओठ पे खिड़ी ते खश्बो गेई डुऱल्ली ।
ब्हाऊ ने झट्ट दित्ती खलारी ते रात उट्ठी ही मैह्की ।
अदूं  थमां रात रोज मैह्कदी ऐ, रोज मैह्कग, मैह्कदी रौह्ग तदूं तगर
जदूं तगर रात दी रानी ते रजनीगंधा रौह्ङन ।
मेरा चाँद",poems
190,"रिश्ता
बादल बरसा
पानी बहा
जल-थल एक हुआ
धरती ने सहा ,
अपने सूरज की अमानत मान
अपने अंदर भरा।
लौटाने की जन्मजात वृत्ति से प्रेरित
सृजन में रत्त
अपने हृदय से लगा कर
फिर लौटा कर
हो जाएगी तृप्त
सूरज से अपना
युगयुगांतर का रिश्ता निभा कर।
और साथ ही सारी सृष्टि को उसकी होने का मर्म समझा कर, विश्वास दिला कर ।
संयोग
चौथा पहर",poems
191,"लॉकडॉउन
आपूं-चें बी नेईं कूंदे अजकल्ल
मेरी कविता दे बोल
इंदी अक्खीं च साफ-साफ दिक्खनी आं
छूह्त दी बमारी दा ख़ौफ़
कुअरनटाइन दी तलखी
नखसमीं मौत दे मस्स काले छोरे
मुहें र मास्क ,
कन्नें च बेशुमार खबरां
मौन गी अर्थ देने आह्ले शब्द
जियां कुसै विकसत सभ्यता दे मुंढले दौर च न आपूं ।
मखीर",poems
192,"लोरी
आई जा नींदरे, आई जा
नित्थरे दे सरें इच समाई जा ।
तौले-तौले आमेआं अज्ज तूं
नेईं इन्ने भारें भज्ज तूं
परियें दी कत्थ सनाई जा
आई जा नींदरे, आई जा।
नेईं नखरे कर तूं मजाजने
खोह्ल सुखने दे थान बजाजने
सुहे- सैल्ले टल्लू लोआई
दुद्धु-भत्तु दी चूरी खलाई
खुशियें दी पनीरी राही जा
आई जा नींदरे, आई जा।
गलाबी पोटली देऐ चिड़ी रौंगली
फंघ ममोले दा उड्डरै फड़ी औंगली
बुज्झां आऊं मनै दी सार तेरी
करै हसूं-हसूं नोहार तेरी
बिधमाता बुल्लैं मुस्काई जा
आई जा नींदरे, आई जा।
इल्लडे़-बिल्लडे़ आई तेरी मां
पक्कियां परौंठियां खाई गेआ कां
मुन्नुए गी खाने पे फुल्के बे
ऐ-ऐ-ऐ भाई, ऐ-ऐ-ऐ
गोडैं झूटे-माइयां झटाई जा
आई जा नींदरे, आई जा।
गज़ल
उनें मिगी मखीर चखाया",poems
193,"शलैपे दा ऐंत
जिसलै बी कोई ध्रूकियै फुल्ल खुआंटा दा होंदा ऐ
तां उसलै
इक शलैपे दी हीखी त्रूण जंदी ऐ
दरअसल ओह् बे-कदरा उसलै
सोह्ल फुल्ल नेईं त्रोड़ै दा होंदा
कुंगले शलैपे गी मरोड़ा दा होंदा ऐ
इस शलैपे दी मौत करी
मरदे न हक्क केइयें दे
इस शलैपे पर –
तितलियें डेरे लाने हे
भौरें बी गेड़े पाने हे
कुसै कवियै शब्द गुत्थने हे
कुसै चतेरे ने रंग लुद्दने हे
ओ फुल्ला !
तुगी बी हा हक्क मड़ा
अपना जीन जीने दा
अपनी खुदी दे
जोवन रस पीने दा
अहा!
शलैपा तेरा
खिड़ी-खिड़ी माग्घे पांदा
जियां ञ्याणा कोई
अपने रौंऽ च
आपमुहारै मुस्कांदा
तेरी सोह् !
तेरी खशबोऽ
इतर डोह्ल्लै
मन आशकें दा डोल्लै
में सोच्चनां –
खूबसूरती दा डन्न
क्या इयै होंदा ऐ
क्या हर शलैपे दा ऐंत
इयां गै होंदा ऐ?
उस्सै जाड़ै इच्चा लंघदे होई
नमां युग",poems
194,"शारे
एह् वक़्त दे
शारिये न सूफी
जो शारें-शारें
शारे करा दे
ना तेरी समझा
ना मेरी समझा
गल्लां जियां न
तारे करा दे ।
भ्यागा दी रिश्में
दे उग्गने शा पैह्लें
चिड़ियें दे दाने
चुगने शा पैह्लें
गासै दे झिलमिल
छाएबानै दे थल्लै
मदानै दे उप्परें
चगानै दे खल्लें
केईं सारतें ते
बुझारतें दे कन्नै
केईं मिट्ठी- मिट्ठियें
शरारतें दे कन्नै
कुदरत दी पोथी
फंघैं फरोली
जीवन दी धारा
संगीत घोली
अनलिखी अबारतें दे
पूरनें दी भांति
कुसै जुआन शीतल
राती दी सांती
जुगनु न अश्कै
बारे भरा दे
ना तेरी समझा
ना मेरी समझा
गल्लां न जियां
तारे करा दे
एह् वक़्त दे
शारिये न सूफी
जो शारें-शारें
शारे करा दे।
सुस्सरु चट्टा करदा
आयु दी वीण अश्कै
सोच-सोच जियां
सिनकु च लीन अश्कै
जीवन खड्ढिया दी
तार-तार ढिल्ली
प्रीत बस्तिया दी
थाह्र-थाह्र सिल्ली
रिश्तें दे काफले न
गलियें ,बजारें , चौकें
हद्दां ते फासले न
भावें , बचारें, सोचें
महाभारती पात्तरें दे
करियै शंगार परती
महाकाव्य रचा करदी
सदियें परानी धरती
पीड़ें दे हाशियें च
बरकें खलारी वेदन
जे,बेअदबी अदब आह्ले
कोई नाद छेड़न
बो बेअमले साधकें दी
साधना दे सदकै
तगमें दे रीसो-रीसी
हुट्टे, भटके-भटके
जो कवता -क्हानी
बचारे करा दे
ना तेरी समझा
ना मेरी समझा
गल्लां न जियां
तारे करा दे,
एह् वक़्त दे
शारिये न सूफी
जो शारें-शारें
शारे करा दे।
शिकल दपैह्र
त्रुट्टे दे धागे गंढदे जाएओ",poems
195,"शिकल दपैह्र
शिकल दपैह्र
रस्ता सुन्ना
सुन्न-मसुन्ना।
अक्क चढ़े दा दौनें पास्सैं
बर्हैंकड़ किश कंडेआरी बी
पक्के पैरें आं उस राह्
जित्थें नेईं तेरे कन्नै बाह्
लेइयै सारा दमखम अपना
उऐ तेज-तरार सुभाऽ
अग्गैं बधनी पिच्छैं छोड़ी
तेरी प्रीतै आह्ली डोरी।
शिकल दपैह्र
रस्ता सुन्ना
सुन्न-मसुन्ना
रस्ता बी ऐ उब्ब-खड़ुब्बा
जन्नी-खैंखर तांह्-तोआंह्
ना झरना, ना नाड़ू छल-छल
ना मिठ्ठियें नदियें दी कल-कल
पर इत्थें ऐ इज्ज़त-मान
अपनी दुनिया, अपना ज्हान
उस राह् कियां टुरदी में
जिस राह् हे बस तूं ते में।
शिकल दपैह्र
रस्ता सुन्ना
सुन्न-मसुन्ना।
पिंजरे शा उड्डे दा पैंछी
गासै दे बस्तार शा डरियै
आई बौंह्दा सञ घरोंदी दिक्खी
फ्ही अपने उस्सै पिंजरे इच
थक्की-हुट्टी परती आई
पैर फकोंदे दिक्खी अपने
भरम-भलेखे त्रुट्टे छेकड़
सच्चाई दी ठोस ज़िमीं पर
शिकल दपैह्र
रस्ता सुन्ना
सुन्न-मसुन्ना
हिरखी गीतें बेधी दित्ता
गेल्ली ट्हैकी फुल्लें कन्नै
इक टुंडै पर पौंगर पेई
बेब्हारी किश बनकै नेईं
गज़लां तेरियां सब्भै नज़्मां
तुगी मुबारक तेरियां बज़्मां
जीवन दी त्रकाल संध्या
घलदी-बलदी जा दी रूह
टुरदी अग्गैं, दिखदी पिच्छैं
शिकल दपैह्र
रस्ता सुन्ना
सुन्न-मसुन्ना।
में उस पीढ़ी दा वारिस
शारे",poems
196,"शीशा
अजें शीशा मिरा खबरै
मिगी गै ओपरा चेतै
क में सदिएं गुआचे दा
अजें आपा तपाशा नां।
मिरे गै नैन बलगा दे
अजें मेरे दिदारै गी
अजें नेईं सांबेआ अश्कै
में चेतें दे खलारै गी।
अजें नेंईं नैन भांडा छलकेआ
हिरखै दी गरमी नें
अजें मत्थै त्रेली भाखनी
बाकी ही सल्लें दी ।
अजें हिरदे दी गागर
सक्खनी पीड़ें दी मस्ती शा
अजें में दूर खासा हाँ
मिरी पन्छान बस्ती शा।
अजें पैंडे बी सुत्ते दे
अजें मनजल बी जागी नेईं
नां अगड़ी बत्त गै सरकी
नां अगड़ा पैर में पाया।
मने दे गास उडदी हीखियें
दे फँग केह् तोलां
अजें अपना गै परछामां
मिगी नेंईं जोखना आया।
अजें छप्पर निं पाया में
दना मज़बूत ताँह्गें दा ,
अजें गारे च पैदा छड़कदा
अरमान बाकी ऐ।
अजें बरगे गिना नां में
अजें गांडे घतेरां नां
मिरे सुखनें दी कोठी दा
अजें निर्माण बाक़ी ऐ।
अजें बंजर दमागै दे गै
में ब रके फ़रोलां नां
अजें सोचें दी सीरें चा
मनै दे गीत नेईं कुरजे।
अजें में शेर ग़ज़लें दे
मसां पटेंर फ़ेरा नां
अजें कविता दी गोदा , में
निरे अक्खर कठेरां नां।
बगान्ना  हादसें दी तूं
दनां पर खोल हां पोथी
बक़ाया हौसले किज
जोखनें , अन-थक्क काह्नी दे
अजें हत्थें रा लीकर म्हेसनी
मौती दी बाक़ी ऐ
अजें मत्थै र पाने औकरे
में जिंदगानी दे।
सलक्खनी घड़ी",poems
197,"शौलू प्यारा सारें दा ऐे।
बड़ा दुलारा सारें दा ऐे॥

दिन चढ़ने शा पैहलें उठदा।
दातन करदा, बरजश करदा॥

फ्ही चढ़दे सूरज दी लोईं
पढ़ दा-लिखादा, नन्‍हाई-ध्योई ॥

हस्सी-हस्सी न्‍हारी खांदा।
हस्सी निक्ता सकले जंदा॥

बिन मतलब ओह जिद्द नि करदा।
नां दुए बच्चें ने लड़दा॥

सबक सदा मन लाई पढ़दा।
ता सारें गी प्यारा लगदा॥

अध्यापक उसगी लाड न लांदे।
खुश होई-होइये सबक पढ़ांदे॥

साफ लिखी दी आहनदा कापी।
हर दिन थ्होंदी उसगी थापी॥

खेढां करदा मन-चित्त लाईं।
टेमे सिर ओह करे पढ़ाई॥

दिक्‍खी दुद्ध नि भांदा मंदा।
साग-सब्जियां हस्सी खांदा॥

टी.वी. अग्गें मता नि बोहदा।
म्हेशां ब॒र्श करिये सौंदा॥

बुरी संगतें बिंद नि रुझदा।
तौले सौंदा, तौले उठदा॥",poems
198,"संदेसा
सूरज दी रश्में गी घर परतोने दा संदेसा आया
दिना दे गोरे शैल मुंहै पर सञै ने परदा सरकाया
सफर मेरा मुक्कने पर आया
मन घबराया
अज्ज बडलै, बल्लै नेह्
सूरज दी रश्में
मेरी सुत्ती दी अक्खें दे भित्त हे ठ्होरे
में जागेआ
जागी तांह्ग ते सफरै गी टुरी पेआ हा
किन्ने गै रस्ते हे
किश सौखे, किश औखे
इक रस्ता चुनना हा
ओह् चुनेआ
फ्ही उस पर टुरदे रेह्
संगी-साथी मिलदे रेह्, खिंडदे बी रेह्
मंजल लभदी बी रेही, छपदी बी रेही
तांह्ग मनै दी जागी-जागी मरदी रेही
मी सेही हा–
सफर मेरा मुक्कना ऐ
सै मुक्कने पर आया
पर इन्ने तौले, इयां चानक मुक्कग !
में निं हा सोचेआ
हून इक्कै चिंता ऐ जे
अपने सफरै गी संदली अक्खरें बिच्च मढ़ाइयै
में छोड़ी जां उस राही लेई
जो मेरे रस्ते पर टुरियै औग मेरे तक
जागग जनमें दी पन्छान
होग सफल एह् साध मेरी तद
बधन लगे सञै दे छौरे
फुल्लें गी तज्जी गे भौरे
कंबदे हत्थ किश लिखदे जा दे
अक्खें दे भित्त भिड़दे जा दे
मन घबराया
सूरज दी रश्में गी घर परतोने दा संदेसा आया
दिना दे गोरे शैल मुंहै पर सञै ने परदा सरकाया
सफर मेरा मुक्कने पर आया, मन घबराया ।
सुहागरात",poems
199,"संयोग
यह संयोग ही तो
एक ईज़ाद की मानिंद,
कि चैट-रूम में
बिना किसी रंग,रूप और शिनाखत के
तुम मुझे मिले थे।
और मुझे सोचने पर मजबूर कर गया था
तुम्हारा यह कहना कि
— खाली दिमाग शैतान का घर होता है।
क्योंकि
तुम्हारा खाल्ली दिमाग
उन भरे-पूरे दिमागों से मुझे लगा था बेहतर
जिनमें भरे होते हैं काम, क्रोध, लोभ, मोह के कंकर।
तुम से मिल कर मुझे यह एहसास हुआ था कि
खाली दिमाग ही वह वरदान है
जिसको पाने के लिये
योगी, ऋषि, मुनि और
मेरा चाँद
रिश्ता",poems
200,"समुद्र-मंथन
तुगी कुन्न समुंद्रै मोकला बनाया
कश तेरै दस्स , केह् ऐ अपना
दनां बचारी मिगी सनायां
ठंडे-मिट्ठे नदियें दे नीर
खारी कीती तूं जल-सीर
इक दिन जेकर ऐसा आया
नदियें दे सिर अहं जे छाया
जेकर मंगी भेजन दरेआ
अपना सदियें दा सरमाया
ग्लेशियर जेकर जलकण तुप्पन
तेरा फ्ही केह् रौह्ग बढ़प्पन?
अंदर बसदी तेरै बस्ती
लौह्के-बड्डे जीबें आह्ली
बस्सुआं खज्जल-खोआर होनी
नदियें किश दरेआएं ढोनी
सील-शार्कां हस्ती तुप्पन
तेरा फ्ही केह् रौह्ग बढ़प्पन?
सिप्प-मोती जाई बर्फु खुब्भने
सल्ल तेरिया छाती चुब्भने
चन्नै कन्नै चलदी ही जो
तेरी-ओह्दी सांझ-भ्याली
बधने-घटने आह्ली न्यारी
नेईं रौह्नी ओह्दे नै यारी
चन्न-चाननी तुगी जे तुप्पन
तेरा फ्ही केह् रौह्ग बढ़प्पन?
सक्खना नुक्करा पेदा होना
पक्क ओह् अमृत कलश बी होना
किस्से बी किश उग्घड़ी औने
करदे रेह् जो तप जल-मग्न
तांडव करना चेतें नग्न
चौह्दें रत्नें चा इक नेईं शेष
लब्भने ज्हाजें दे अवशेष
विरसे तेरे तुगी जे तुप्पन
तेरा फ्ही केह् रौह्ग बढ़प्पन?
तुगी कुन्न समुंद्रै मोकला बनाया
कश तेरै दस्स , केह् ऐ अपना
दनां बचारी मिगी सनायां
ठंडे-मिट्ठे नदियें दे नीर
खारी कीती तूं जल-सीर।
गज़ल
गज़ल",poems
201,"सलक्खनी घड़ी
में इक बारी कुंभ न्हौन गेदे,
अपनी सुर्ती च पेदे,
शब्दें मूजब,
जे गंगा गेदे तज्जनी होंदी ऐ
कोई सभनें शा प्यारी चीज़, म्हेशा-म्हेशा ताईं
ते में तज्जी आई ही अपनियें अक्खियें दा नीर।
मेरियें अक्खियें दा नीर गंगा-जलै नै इक-मिक होई
घुली ,रली गेदा ऐ सागरै दे अथाह् पानियै च ,
हून दूर, मेरियें अक्खियें शा अति दूर ।
हून नेईं छलकदे मेरियें अक्खियें दे कटोरे
तेरा दीदार होने पर बी
ते नां गै कुसै चेते पर बगदियां न एह् ।
में खुश आं अपनियें अक्खियें दे पानी गी तज्जी,
उसी दूर सागरै गी भेजी ।
में खुश आं ते नत-मस्तक आं
चौबियें घैंटें दी उस सलक्खनी घड़ी  अग्गें
जिस च इक अनहोनी होनी होई गेई ही
ते में अपनियें अक्खियें दे पानी दी जिम्मेवारी शा बरी होई गेई ही ।
शीशा",poems
202,"सागर दी मैह्मा
शरणागत वत्सल दे लक्खन
दस्सन सागरा तेरा बड़प्पन
उप्परा ढलदे डिगदे -ढौंदे
हाड़ें ब्हान्नै रोंदे-धोंदे
झरने, दरेआ, नदियां, नाले
त्राही माम् दे मारन आले
तूं अपनाएं ब्हामां खोह्ल्ली
सुआगत-सुआगत गर्जी बोल्ली
जिसलै एह् सब तेरै ढट्ठन
दस्सन सागरा तेरा बड़प्पन ।
मिली तेरे बिच मिलदा स्हारा
तेरे बिन निं हारा -न्यारा
जन-गण-मन तूहैं अधिनायक
रूप बदलदा तूं जलदायक
तूहैं जलाशें बिच फ्ही रब्ब
अंतहीन फ्ही तूहैं बेहद्द
सब तेरै जदूं रस्सन -बस्सन
दस्सन सागरा तेरा बड़प्पन ।
पत्थर,कुप्पड़ दिलै र ब्हालें
ज्हाजें दे अवशेष छपालें
बड़वानल बी तेरै बलदे
ज्हारां-लक्खां जीव बी पलदे
केइयें मछुए बन्नै बन्ने
फ्ही बी मर्यादा निं भन्नें
मेद जदूं तेरै सब रक्खन
दस्सन सागरा तेरा बड़प्पन ।
व्हेल, डालफिन , शार्क पालें
सिप्पियां- मोती बाह्र छुआलें
पैराग्लाइडिंग करियै हस्सन
तेरी छाती उप्पर नच्चन
परमपिता दा रूप फ्ही फब्बै
बच्चें ई नित्त खढांदा लब्भै
खुल्लै भरम दा नेईं ढक्कन
दस्सन सागरा तेरा बड़प्पन ।
युद्ध -पोत रेह् चलदे मिजाइल
ऐटम बंब रेह् करदे घायल
फ्ही बी आंह्दी नेईं सुनामी
दिक्खी बच्चें दी नेईं खामी
नदियें -नालें ई दित्ता स्हारा
बड्डे कीता उंदा दायरा
पूर्व पच्छम उत्तर दक्खन
दस्सन सागरा तेरा बड़प्पन ।
सदियें शा जलस्रोत चलै दे
सारे सागरै बिच ढलै दे
एह् सब नदियें दा विस्तार ऐ
सागर इकदम निराकार ऐ
झटपट-झटपट दौड़ी -दौड़ी
मंजिल लोड़ी-लोड़ी
टुरी-टुरी जदूं हुट्टन -थक्कन
दस्सन सागरा तेरा बड़प्पन ।
अनादि काल शा तेरा बजूद
थाह् नेईं तेरी हद्द -हदूद
ज्हाज किन्ने क होई गे गैब
अंदर तेरै स्काई लैब
रोजी तूं किन्नें दी संभालें
जलचर-थलचर किन्ने पालें
नांऽ जिन्ने फ्ही तेरा जप्पन
दस्सन सागरा तेरा बड़प्पन ।
ब्रह्मा दा तूं रूप बनाएं
जल-जीवें दी सरिश्टी रचाएं
विश्णु बनियै उनेंगी पालें
रंग-बरंगे रूपैं ढालें
बनै माह्नू जदूं अत्याचारी
तूं शिव रूप बनें त्रिपुरारी
इत्थुआं उज्जन, इत्थै छप्पन
दस्सन सागरा तेरा बड़प्पन ।
जीवन-कत्थ
सूचना-क्रांति",poems
203,"सुखराम दुखी
जदू दा शायर बनेआ ऐ सुखराम
होई गेआ ऐ दुखी।
बधाई लेई दाढ़ी
सिक्खी लेई शराब
शायर होने लेई एह् जरूरी हा जनाब
सिरगिटै दे लम्मे-लम्मे कश लाई
मुंहां चा निकलदे धूं च
तुपदा ऐ गज़लां
तुपदा ऐ भाव
कदें डुबकी लाई भरे दे मुश्की गलासै च
कड्ढी आह्नदा ऐ नराले अक्खर मोती
हून हसदा नेईं खुल्लियै
हस्सने कन्नै सोज़ गी घाटा होई सकदा ऐ
गज़ल ढिल्ली पेई सकदी ऐ।
रुकन सिक्खी ले दे न
बैह्र सिक्खी ले दी ऐ
गज़लें कन्नै सरबंधत
डिक्श्नरी दिक्खी ले दी ऐ
बनदा ऐ जदूं गज़ल लिखने दी अड़ी
करदा ऐ मशक्कत बड़ी
लैंदा ऐ पैह्लें नशे दी लैह्र
तुपदा ऐ भी कोई मनपरसिंद बैह्र
भी बैह्रा दे रुकन जाचियै
उंदे मताबक लफ़्ज़ तुपदा
लिखी लैंदा अट्ठ-दस्स काफ़िये बी
एड्वांस गै
इन्नी त्यारी करी लैने पर
तुप्पन लगदा भाव कोई भी
सुन्न सिरै गी खुरकी-खुरकी
लिखदा गज़ल रुकन पर चाढ़ी
गिनी-गिनी हर थाह्र मात्तरां,
भाइया अड़ै तां लिखदा भाबी
पर वजनै बिच बिंद क बी ओह्
होन निं दिंदा कदें खराबी।
मिगी आखदा—
गज़ल जे सिक्खनी
लै मीं अपना गुरुवर धारी
छुड़ उस महाकाव्यकार गी
कवि ऐ ओह्, शायर ते नेईं ना
फेलुन तक निं जानदा जेह्का
उस केह् तुगी सखाना अड़ेआ?
औं दिक्खी उस्सी हस्सी पौन्नां
मनोमन महाकाव्यकार दे
पैरें नौन्नां
जिनें सखाया मिगी जे कियां
भाव औन तां शब्द परोने।
अक्खर
जीवन-कत्थ",poems
204,"सुना हां दोस्ता
लिछकदा  टोका सुना हां दोस्ता।
राग कोई औखा सुना हां दोस्ता।
मैं मिरी दी मैं गुआची जा कुतै
हादसा ओहका सुना हां दोस्ता।
पक्कियें रफ़लें दा रौला बंद कर ,
फैर कोई फोका सुना हां दोस्ता।
मौकियां सुनदे पकाए कन्न में ,
गीत बे मौका सुना हां दोस्ता।
कोकड़ा लभदा गुआड़ी अक्खियें,
आदमी लोह्का सुना हां दोस्ता।
साल पिछले कैहर ढाया ब रदियें
ऐतकी सोका सुना हां दोस्ता।
अज्ज नेईं तां फ्ही थुआड़ी गँड्डिया
कोकड़ा मौका सुना हां दोस्ता।
में  बगान्ना  छोड़ उसदे सामने
फड़केआ कोह्का सुना हां दोस्ता।
चादर
यथा परजा तथा राजा",poems
205,"सुहागरात
बसैंत चाननी, नायिका पद्मनी बनियै अज्ज पसोऐ
सोलां कलां संपूर्ण नायक जियां चन्न बझोऐ।
हिरख दौनें गी करदे दिक्खी रात गेई शर्माई
अक्ख निं पुट्टन तारें उप्पर चिट्टी चादर पाई
तां जे नां कोई दिक्खै नां गै हिरख उंदा नजरोऐ
बसैंत चाननी, नायिका पद्मनी बनियै अज्ज पसोऐ ।
कदें कलावे बिच्च चाननी, कदें कलावै चन्न
इश्क होआ पर खबर निं लग्गी कुसै ई कन्नो-कन्न
हिरख निं मुक्कै बंडी-बंडी, कियां-कियां फ्ही सनोऐ
बसैंत चाननी, नायिका पद्मनी बनियै अज्ज पसोऐ ।
डुल्ली-डुल्ली हिरख पवै दा धरती उप्पर आइयै
बिन बोल्ले दे फुल्ल चबक्खी दिक्खा दे मुस्काइयै
सोचन इयै नेहा हिरख फ्ही कियां असें ई थ्होऐ
बसैंत चाननी, नायिका पद्मनी बनियै अज्ज पसोऐ ।
रात दी रानी कुतै कमलनी ब्हानै खोह्ल्लै अंग
कुतै मोतिया नायिका दे अंगें दी बनै सगंध
अपनी-अपनी होश निं, तन्मय इक-दुए च दोऐ
बसैंत चाननी, नायिका पद्मनी बनियै अज्ज पसोऐ ।
साहें बिचा खश्बोऽ उड्डरै जिद्धर करै मुहार
सामधाम रति कामदेव दी दिखदे बनै नुहार
मन चांह्दा ऐ दस्सना जो, निं शब्दें बिच्च बन्होऐ
बसैंत चाननी, नायिका पद्मनी बनियै अज्ज पसोऐ ।
मनै नै होइयां गल्लां, लग्गी कुसै ई नेईं कनसोऽ
गास चबारै इक्कले-मुक्कले बैठे हिरखी दो
नां नायक दी अक्खीं नींदर नां गै नायिका सोऐ
बसैंत चाननी, नायिका पद्मनी बनियै अज्ज पसोऐ ।
नट-नटी साहीं आपूं-बिच्चें ऐसा रिश्ता जोड़न
रिश्में आह्ले रस्सें उप्पर सैह्ज भाव नै दौड़न
दक्ख जदूं दिल आई खड़ोऐ, दिल निं तदूं खड़ोऐ
बसैंत चाननी, नायिका पद्मनी बनियै अज्ज पसोऐ ।
अज्ज सुआगत करने लेई कुदरत ने धरत सजाई ऐ
चन्न-चाननी खुशियें बिच्च सुहागरात अज्ज आई ऐ
फुल्लें-कलियें बेलें रेही-रेही हर इक रुक्ख लदोऐ
बसैंत चाननी, नायिका पद्मनी बनियै अज्ज पसोऐ ।
जिन्ने हार त्रुट्टे रातीं जिन्ने चक्कर लग्गे
सब्जे पर सतरंगे मोती इन्ने बडलै लब्भे
सूरज आइयै बल्लें-बल्लें इनें ई फ्ही ढोऐ
बसैंत चाननी, नायिका पद्मनी बनियै अज्ज पसोऐ।
इक फुंग
संदेसा",poems
206,"सूचना-क्रांति
मीं सदी
सूचना-क्रांति दी
दम भरी -भरी
ते गला फाड़ी -फाड़ी
केह् किश
निं आखेआ हा तूं
बो अज्ज
केईं म्हीनें शा
तेरा सूचना-तंत्र
पेदा ऐ मोए दा
लाज बी नेईं करदा
की जे
आखदे न सारे–
तूं गै
दित्ते दा ऐ जैह्र ।
सागर दी मैह्मा
मजदूर",poems
207,"सोहे दी दिक्खियै धुप्प,
बूहटें पेंछी होए दे चुप्प।
रातीं मच्छर लांदा डंग,
दिनें करे दी मक्खी तंग।
डंगरें उप्पर बिपता छाई,
जीभ छोड़ी कुत्तें लमकाई।



ठंड स्यालू रात बी लम्मी
 कोरा जंदा रोज गै जम्मी।
 बूहटें दे होए पत्तर पीले
 ठंडू कन्‍ने हत्थ बी नीले।
 पेंछी आहलड़ें दे बिच्च बोंहदे,

नंग-मनुंगे बूहटे होई गे,
धुंदें कोरें बिच्च मलोई गे।
फुल्लें दी ते गलल गै मुक्की,
पत्तर झड़ियै गे न सुक्की।
पीले होई गे दब्बड़ सैल्ले,
9 की प्हाड़ बी होई गे मैले-मैले।
रुक्‍्खें सुक्के डाहल्ले थ्होई गे,
नंग-मनुंगे बृूहटे होई गे।

होई गेआ ठंडू दा ऐंत,
आई पुज्जी अज्ज बसैंत।
अंबे दी हर डाहल्ली-डाहल्ली
कोयल बोल्ले काली-काली।
फुल्ल चबक्खी खिड़दे लब्भन,
थड़े ओह प्यारे-प्यारे लग्गन।",poems
208,"स्याना कां

खीर नींदा केंकर घड़ा
अकल समस्या जुगत अग्गें-पिच्छें

इक बारी त्रेहाया का,
सोचे कि'यां त्रेह मटां5।
इद्धर-उद्धर भारी डोआरी
अग्गें-पिच्छें नजर बी मारी।

नेई लब्भा पानी दा नां5
सोचे हून में क्‌त्थे जांड।
उड्डरी-उड्डरी होआ फामां,
खीर इक थां बैठा फ्ही छामां।

नजर उत्थे घड़े पर पेई,
सोचे जाइये दिक्‍खां सेही।
दिक्‍खेआ पानी बड़ा हा नींदा

इस करी आह कियां पींदा?
रंग भागें ऐ कां दा काला 

होंदा ऐे पर अकली आहला।
समस्‍या दी तैह तक पुज्जी,
जुगत उसी फ्ही इक ही सुज्ञी।

निक्‍के-निक्के केंकर चुक्‍के,
घड़े च बारी-बारी सुटटे।
पानी उप्पर आया पुज्जी,
पीएऐ पानी गेआ ओह उड़ी॥",poems
209,"हाथी आया, हाथी आया

हाथी आया, हाथी आया
साढ़ी गैहली हाथी आया
केला उसी खलांदे मामा
चुक्की सुंढ ओह करै सलामां
लौहके बड़डे सारे दिकक्‍्खन
हाथिये कैसा रंग जमाया
हाथी आया, हाथी आया।",poems
210,"मिरे शबदें गी जीभा पर कचोली जारदा कुन हा।
बिना दंदें बिना  होठें एह् बोली जारदा कुन हा।
मिरे साहैं च इन्ना जैहर घोली जारदा कुन हा।
हवा दे हर फनाके मौत झोली जारदा कुन हा।
मिरे कन्ने च डाहडे रौंसले जन गीत बज्जा दे,
मिरी भाषा गी होठें पर गरोली जारदा कुन हा।
मिगी हर सूरता अंदर मिरा सज्जन गै लब्भा दा,
मिरी अक्खीं चा जोकी मैल गोली जारदा कुन हा।
कलेजा चीरने आला अजें खंजर घड़ा दा ओह,
मगर फिह् बी कलेजै पच्छ तोली जारदा कुन हा।
मिरे सतीं मिरे गै राज़ खुल्ली जारदे जोके,
मिरे अंतस सबूरै गी फरोली जारदा कुन हा।
बगान्ना पुच्छ साकी गी मिगी इन्नी ते पारत पा,
भरी जा दा हा में प्याले प ढोली जारदा कुन हा।
मौसम
फजूल दे जतन",poems
